State/Region Name,District Name,Township Name,Total Population,% rural,% 0-14,% currently attending school/college,% 10yr and older in paid employment,% in institutions,percentile mean household,% HQ housing,% LQ housing,% households with access to safe sanitation,% households w/ electricity as source,% households w/ solar systems as source,% households w/ relatively efficient sources of lighting,% households w/ relatively poor sources of lighting,% cooking fuel electricity,% cooking fuel that costs natural resources,% cooking fuel that is fuel-based and requires transport,% availability to TV,% availibility to mobile phone,% availiability to radio,% availiability to computer,% availiability to Internet,% availiability to car/truck/van,% availability to 40wheel tractor,% availibility to motor boat
Mandalay,Mandalay,Amarapura,237618,0.6598574182,0.2521610316,0.1425312897,0.7004376071,0.05680125243,0.6485120665,0.1631604401,0.8368395599,0.8296659009,0.5938620884,0.03901180833,0.2430379237,0.1240881796,0.2937573046,0.6958046185,0.001632208923,0.6372869061,0.6026075041,0.3102405997,0.04062386652,0.1220932576,0.05853786322,0.03044774916,0.684016443
Mandalay,Mandalay,Patheingyi,263725,0.9503952981,0.279579107,0.13982368,0.7198555856,0.06250829463,0.6699919679,0.1392904322,0.8607095678,0.7620871863,0.4845065107,0.04340441593,0.2985846386,0.1735044348,0.2759765994,0.7183619551,0.001811662578,0.6174561238,0.5666352142,0.3459331949,0.03251556898,0.11715418,0.04283827137,0.02828835629,0.6854500849
Mandalay,Pyinoolwin,Pyinoolwin,255508,0.3785595754,0.2470294472,0.1608873303,0.6546458108,0.1007326581,0.6180779696,0.5321456671,0.4678543329,0.9574388371,0.6433816642,0.09641826833,0.08285564422,0.1773444232,0.426885467,0.5602262935,0.01020943389,0.7213854857,0.6711438313,0.3409388933,0.07504402233,0.1072833539,0.08219999251,0.03077816492,0.7538308793
Mandalay,Pyinoolwin,Madaya,258001,0.9060701315,0.286374859,0.1483250065,0.6897355736,0.02420145658,0.6164464345,0.08430386222,0.9156961378,0.664165743,0.2429363117,0.06544462444,0.4197459289,0.271873135,0.09016966493,0.9026685992,0.0006309148265,0.4972802455,0.2614715662,0.408184841,0.01072555205,0.03582573109,0.01631852673,0.03642254242,0.4893682326
Mandalay,Pyinoolwin,Singu,157585,0.9530856363,0.2889234381,0.1605292382,0.644596116,0.02353015833,0.6398588525,0.08898734544,0.9110126546,0.7007500072,0.2253496655,0.06805084991,0.447687719,0.2589117656,0.08473054759,0.9024121854,0.0005791561695,0.4189036574,0.2443170301,0.3640865259,0.0109460516,0.03031882547,0.01514493383,0.01931485825,0.4767903165
Mandalay,Pyinoolwin,Mogoke,167149,0.535689714,0.2916379996,0.2084248186,0.6380891199,0.06099946754,0.6394288743,0.2341759582,0.7658240418,0.8978069056,0.5087525179,0.08500014186,0.1745113059,0.2317360343,0.1897466451,0.8059976736,0.002922234516,0.6438278435,0.4223905581,0.2615541748,0.0395494652,0.09739836014,0.04023037422,0.008341135416,0.6903849973
Mandalay,Pyinoolwin,Thabeikkyin,163702,0.9159142833,0.3258298616,0.1742800943,0.6796274647,0.07453787981,0.656435115,0.08970761293,0.9102923871,0.6717962644,0.1205455478,0.1387103588,0.4357140702,0.3050300232,0.04683021031,0.9505748167,0.0003319151504,0.4085573761,0.1073896382,0.3018617423,0.01222051236,0.004827856733,0.01719923961,0.0158112308,0.5017953592
Mandalay,Kyaukse,Kyaukse,257907,0.8391590767,0.2670497505,0.1516709512,0.7158576872,0.03751352232,0.6170747409,0.1547996191,0.8452003809,0.8370120315,0.3221327794,0.04906085,0.4441270666,0.1846793041,0.2106465853,0.7859430451,0.0009694451658,0.5599930754,0.3986670129,0.3598372717,0.02631351164,0.07830000866,0.02366484896,0.02141435125,0.5818402147
Mandalay,Kyaukse,Sintgaing,148918,0.9443317799,0.2514336749,0.1356451201,0.7293273644,0.04756308841,0.6065413805,0.1721611722,0.8278388278,0.8405551088,0.3765448643,0.07445129396,0.3689210518,0.1800827898,0.2220137586,0.7727150898,0.0009529765627,0.585961464,0.4226153251,0.3767235475,0.02367551148,0.06405789333,0.02790434498,0.02251407129,0.6721760624
Mandalay,Kyaukse,Myittha,195629,0.9011291782,0.2733285965,0.1583456441,0.7001998008,0.01989991259,0.5983153453,0.1053741009,0.8946258991,0.7481148271,0.1944716083,0.07960101702,0.5210465697,0.2048808049,0.1185866093,0.8795879784,0.0003259664906,0.5129408697,0.2842210487,0.3878349306,0.0103005411,0.02716387422,0.0173848795,0.02642501684,0.5183084512
Mandalay,Kyaukse,Tada-U,138617,0.910624238,0.2563105535,0.1435610351,0.6799323122,0.0254802802,0.5945313566,0.1481288503,0.8518711497,0.766665645,0.2329972109,0.1001930916,0.4882765807,0.1785331167,0.09158059276,0.9059674503,0.0009194838631,0.4820853894,0.311337236,0.4734115916,0.01081926012,0.05188953934,0.01967695467,0.01814448156,0.6155944463
Mandalay,Myingyan,Myingyan,276096,0.682327886,0.2472763097,0.1477601994,0.629425949,0.02962375406,0.6171322672,0.08952518447,0.9104748155,0.7044594161,0.3631697145,0.09465832531,0.3801892846,0.1619826756,0.2098010908,0.7824350337,0.00125120308,0.4390760346,0.3314886108,0.4299165865,0.0173403914,0.02045235804,0.01894449791,0.02324350337,0.5488450433
Mandalay,Myingyan,Taungtha,216642,0.9190923274,0.2829322107,0.1989364943,0.6157362485,0.01458166007,0.6149297318,0.09776939742,0.9022306026,0.530751023,0.207133114,0.1259728797,0.3727433202,0.294150686,0.08023750301,0.9180373907,0.001002968788,0.2914226109,0.2335513119,0.5347227794,0.007000722138,0.0139813849,0.01099253791,0.0114137848,0.4368932039
Mandalay,Myingyan,Natogyi,177078,0.9276138199,0.2548142626,0.1567388383,0.663213274,0.01573882696,0.6109515674,0.1307701697,0.8692298303,0.7392896375,0.1445136092,0.1178567069,0.5195898938,0.2180397901,0.0550958135,0.9436348102,0.0005126327353,0.3911875992,0.2584401318,0.4937141462,0.006420114732,0.01127792018,0.01345050653,0.0134993287,0.5467594288
Mandalay,Myingyan,Kyaukpadaung,261908,0.8365189303,0.2751424164,0.1842326313,0.5687506672,0.02174045848,0.5937849957,0.1695744097,0.8304255903,0.8330885557,0.2340504511,0.07934023014,0.4587563145,0.2278530043,0.1159923177,0.8828295218,0.0007262632947,0.3860977066,0.3122932167,0.5182130695,0.01179774374,0.02146511515,0.01744645826,0.009280030987,0.4028017624
Mandalay,Myingyan,Ngazun,124233,0.9430103113,0.2575241683,0.1531879613,0.6357610151,0.02127454058,0.6271979191,0.1320497162,0.8679502838,0.5897334579,0.1023780444,0.1257633451,0.5875781306,0.1842804799,0.01972124434,0.9775486745,0.001365040592,0.3389970544,0.1829513614,0.4986708815,0.005567928731,0.01138731231,0.00894460809,0.01030964868,0.5467706013
Mandalay,Nyaung-U,Nyaung-U,239947,0.7735208192,0.2511637987,0.1708835701,0.6276549287,0.03233214001,0.612075686,0.1874873791,0.8125126209,0.644447708,0.2831494502,0.1217116737,0.3878435188,0.2072953573,0.1731316432,0.8242799185,0.001174893984,0.3581774457,0.3315220384,0.4909588236,0.01839443394,0.03522846181,0.02630661061,0.0083344042,0.4476713234
Mandalay,Yamethin,Yamethin,258091,0.8926812636,0.2619851138,0.1571228753,0.635501582,0.08115742122,0.5947233556,0.1449903072,0.8550096928,0.7928011317,0.1278227004,0.1704360886,0.3376587087,0.3640825023,0.04552996036,0.9518852931,0.001432089279,0.3357376133,0.2269162926,0.5198833371,0.008837038719,0.0118060043,0.0107930631,0.005029776978,0.4363156884
Mandalay,Yamethin,Pyawbwe,260293,0.8762394686,0.2763116949,0.1712762156,0.6375409522,0.02251309102,0.6206915414,0.1587244959,0.8412755041,0.8189015171,0.1415150434,0.1684929412,0.4931111224,0.1968808929,0.04778893363,0.9487623804,0.001732837266,0.356573739,0.2635781391,0.4864855682,0.009207821552,0.02536398077,0.01282639349,0.006319759441,0.4248849022
Mandalay,Meiktila,Meiktila,309663,0.639860106,0.2669288872,0.1794014784,0.6516397268,0.05866054388,0.6116129959,0.247066731,0.752933269,0.8760648168,0.4288782712,0.08017358524,0.3628632797,0.1280848639,0.2249740645,0.7702917927,0.001475766741,0.5431552185,0.4036148979,0.4419556101,0.03296366107,0.06645333801,0.03104954777,0.005552389719,0.5282806587
Mandalay,Meiktila,Mahlaing,139427,0.9006648641,0.269015327,0.1635622942,0.5718905796,0.02203303521,0.5875159035,0.1876556546,0.8123443454,0.8478710955,0.1257538932,0.1333453356,0.5078764965,0.2330242746,0.05100969184,0.9469499205,0.0005100969184,0.4200498095,0.1540492694,0.5383022774,0.01128214361,0.01908362589,0.01887358598,0.01470279353,0.5392024485
Mandalay,Meiktila,Thazi,202680,0.8985543714,0.2880698638,0.1732780738,0.6359015256,0.03782316953,0.6237946087,0.1713000089,0.8286999911,0.7899403012,0.2338724049,0.09707743028,0.3716029582,0.2974472066,0.1018667023,0.8963957944,0.0008687516707,0.4205649113,0.279381627,0.4548471888,0.01158335561,0.03038403279,0.01352134011,0.01385547536,0.4987971131
Mandalay,Meiktila,Wundwin,229760,0.8582956128,0.2449599582,0.1409862465,0.6441037444,0.02022545265,0.6034368356,0.1207041386,0.8792958614,0.8048871549,0.2401015513,0.0990684911,0.4483003229,0.2125296347,0.08198771678,0.9158841867,0.0006346954395,0.3984020609,0.2440777315,0.4655677724,0.008531053408,0.03468423902,0.01612873117,0.01073381993,0.5491795628
Mon,Mawlamyine,Mawlamyine,289388,0.1232048323,0.2586112762,0.1618415415,0.6352937302,0.06728682599,0.6745753443,0.3589640949,0.6410359051,0.9407034826,0.7602032825,0.005430147763,0.08707381172,0.1472927581,0.4841881755,0.478827645,0.03332927233,0.7856658023,0.604399812,0.266494944,0.07019162156,0.1256417843,0.06141984441,0.009520162904,0.4768261482
Mon,Mawlamyine,Kyaikmaraw,195810,0.943715847,0.3519176753,0.1843726061,0.6020950054,0.05782135744,0.6812355377,0.2025560584,0.7974439416,0.7074675993,0.2861293972,0.03250360008,0.1950730302,0.4862939724,0.1681752726,0.8211787698,0.009257354454,0.5614071179,0.2204536104,0.2707776178,0.01213742028,0.02049475417,0.02368339848,0.02316910101,0.4383100185
Mon,Mawlamyine,Chaungzon,122126,0.9367292796,0.3017539263,0.1729033949,0.6181438009,0.01843997183,0.6160006997,0.1947466361,0.8052533639,0.782887203,0.02705410822,0.05961923848,0.6201689092,0.2931577441,0.0004294302891,0.981176639,0.01281133696,0.6144789579,0.3129115374,0.4911966791,0.01703406814,0.03256513026,0.009697967363,0.02691096479,0.39106785
Mon,Mawlamyine,Thanbyuzayat,170536,0.6645400385,0.3035898579,0.1719695548,0.6004894107,0.04779049585,0.6435422802,0.2231881658,0.7768118342,0.7986973561,0.4094496881,0.02102997185,0.2225258045,0.3469945355,0.1027212011,0.8658166363,0.02906110283,0.6613125793,0.3358447867,0.3139868632,0.02809515924,0.04153557432,0.02994425126,0.03504995308,0.5494563118
Mon,Mawlamyine,Mudon,190737,0.724678484,0.27995617,0.1564300581,0.6624391305,0.05882445462,0.6557302571,0.2983058608,0.7016941392,0.9103072853,0.4700854701,0.01780626781,0.226521164,0.2855870981,0.1607142857,0.8187321937,0.01887464387,0.7353225478,0.4132326007,0.3774420024,0.0246998372,0.01538970289,0.03416259666,0.05881155881,0.5897690273
Mon,Mawlamyine,Ye,263624,0.8031742178,0.3184383819,0.1827489151,0.6504107315,0.04240888538,0.6782321538,0.1727473432,0.8272526568,0.7307850621,0.03944020356,0.02174075737,0.6281806616,0.3106383775,0.007203262985,0.9603726987,0.03008531657,0.6157199521,0.2834530759,0.2730317318,0.02033752432,0.02082397845,0.01850396647,0.0239485107,0.5235181859
Mon,Thaton,Thaton,238106,0.7688130497,0.3338891082,0.182565748,0.6139839302,0.04206529865,0.6783405587,0.1838290117,0.8161709883,0.7491094358,0.4136774087,0.0325573689,0.1031190456,0.4506461768,0.2380291608,0.7544528208,0.005529782122,0.5281666805,0.309854196,0.3342100903,0.02216055008,0.02866373954,0.0179769696,0.05509071328,0.2982768619
Mon,Thaton,Paung,218459,0.8652653358,0.3323918905,0.1805144215,0.5942303801,0.03038556434,0.6956231783,0.169533001,0.830466999,0.7431505283,0.3888761835,0.03178886704,0.1864337008,0.3929012487,0.2475415085,0.7308695056,0.008896308832,0.616521063,0.2981749989,0.3627132598,0.01545990944,0.03656863194,0.01706078763,0.03961030051,0.2906966107
Mon,Thaton,Kyaikto,184532,0.8091171179,0.3205677064,0.1750265537,0.6645308205,0.09357726573,0.6306074407,0.1665353917,0.8334646083,0.7843152699,0.3740548204,0.0252310439,0.1701323251,0.4305818105,0.2129542113,0.7809808864,0.004305818105,0.502310439,0.3154536862,0.3206259189,0.02084646083,0.01895610166,0.01877231674,0.01281243436,0.3422862844
Mon,Thaton,Bilin,181075,0.8984288278,0.33671683,0.1935827696,0.6021295013,0.0389562336,0.6369671897,0.09495042186,0.9050495781,0.6865998827,0.2208712498,0.04063113354,0.213249726,0.5252478907,0.1160052,0.8770105274,0.004333307843,0.4321327522,0.2266574903,0.3346333257,0.01093522979,0.01509010731,0.01068032933,0.03887232036,0.2741199562
Rakhine,Sittwe,Sittwe,147899,0.318805401,0.269535291,0.1696698423,0.6176241206,0.05561903732,0.6907493015,0.212425954,0.787574046,0.6994420719,0.474893236,0.02245488359,0.1613858658,0.3412660146,0.03034164485,0.9548147128,0.009402121504,0.4656977545,0.4444482711,0.3291086927,0.05537952886,0.09353905497,0.018735363,0.006233640997,0.281099325
Rakhine,Sittwe,Ponnagyun,129753,0.9021910861,0.3342581674,0.2123573251,0.5341568643,0.01628478725,0.7234535761,0.0207223209,0.9792776791,0.1361357805,0.05016775212,0.01898559305,0.1333728044,0.7974738504,0.00122360371,0.9814485889,0.008999407934,0.1449773041,0.08482336688,0.2597592264,0.004262877442,0.006039076377,0.0006710084863,0.003789224393,0.03031379515
Rakhine,Sittwe,Pauktaw,145957,0.9128921532,0.3536041437,0.1987434655,0.5904350611,0.01614174038,0.6751127873,0.01175353588,0.9882464641,0.1123297538,0.06060110005,0.01934913567,0.08312598219,0.8369237821,0.002160817182,0.9606796752,0.03309979047,0.1335777894,0.07481011001,0.240341802,0.003273965427,0.005893137768,0.0006547930854,0.001113148245,0.01122970141
Rakhine,Sittwe,Rathedaung,111974,0.9329219283,0.3458749353,0.2334827728,0.4940507101,0.01772732956,0.6488668963,0.03413992852,0.9658600715,0.1549237911,0.09083439464,0.04239760076,0.1044328499,0.7623351547,0.002013064377,0.9595743807,0.01815866234,0.1643317859,0.1511441601,0.3039727209,0.009243662956,0.01137997617,0.0009859907153,0.003450967503,0.03348260137
Rakhine,Mrauk-U,Mrauk-U,189630,0.8094236144,0.3259979961,0.1939619259,0.6230871086,0.01623688235,0.6451084359,0.02415412402,0.975845876,0.2023118603,0.07838651415,0.06246839253,0.1397230584,0.7194220349,0.003251053582,0.9689825406,0.007898856111,0.1747862733,0.09801324503,0.2721974714,0.008260084287,0.0115833835,0.002865743528,0.008139674895,0.083564118
Rakhine,Mrauk-U,Kyauktaw,173100,0.8873945696,0.3245753899,0.206181398,0.5439280035,0.01336221837,0.6719952801,0.03956706398,0.960432936,0.2167146184,0.1034114262,0.0346622825,0.1288121661,0.7331141252,0.0043567612,0.9684614331,0.009919167009,0.1866831073,0.1363748459,0.3083984107,0.009727359912,0.01600219208,0.002904507467,0.01534456775,0.08557336621
Rakhine,Mrauk-U,Minbya,169208,0.8644035743,0.3434175689,0.1998605267,0.526842121,0.02032409815,0.6498825755,0.02566342689,0.9743365731,0.1622529213,0.04471988643,0.0381402206,0.1240307961,0.7931090969,0.001556186524,0.9803429071,0.01441520149,0.1558643661,0.08930326526,0.2437206509,0.006907284045,0.01113901933,0.002347930545,0.002457136617,0.05001638091
Rakhine,Mrauk-U,Myebon,137193,0.9156954072,0.3503021291,0.2249531682,0.5788765272,0.01677199274,0.6180816359,0.02428284246,0.9757171575,0.1631832541,0.07501834775,0.04250295159,0.148600785,0.7338779157,0.001499728772,0.9951179042,0.002520820703,0.1689907144,0.07964517055,0.3067104885,0.006988097897,0.01142346597,0.001053001053,0.002903730176,0.04157758703
Rakhine,Maungdaw,Maungdaw,40785,0.694274856,0.3245310776,0.164668383,0.6189970317,0.07936741449,0.6828486425,0.1284194529,0.8715805471,0.6333586626,0.3886778116,0.04711246201,0.08004052685,0.4841691996,0.007725430598,0.9636524823,0.02279635258,0.2844478217,0.321301925,0.2654508612,0.03774062817,0.04571935157,0.01367781155,0.007345491388,0.1908561297
Rakhine,Maungdaw,Buthidaung,55545,0.8251507786,0.3447655054,0.1914303718,0.584417401,0.06281393465,0.6636252971,0.1693004261,0.8306995739,0.3880504261,0.2533735795,0.03746448864,0.07057883523,0.6385830966,0.007723721591,0.9679509943,0.02237215909,0.2357066761,0.2288707386,0.274946733,0.01766690341,0.03533380682,0.004438920455,0.002308238636,0.0966796875
Rakhine,Kyaukpyu,Kyaukpyu,165352,0.8738086023,0.3027299337,0.1946151241,0.6223088317,0.05868087474,0.5997933474,0.06260734221,0.9373926578,0.2794117647,0.2054798197,0.01486689566,0.05122906827,0.7284242164,0.1098647488,0.8779787462,0.01124409618,0.2495974667,0.1593226707,0.2545888793,0.01250536711,0.01051953628,0.005662301417,0.008211678832,0.1253488622
Rakhine,Kyaukpyu,Munaung,56966,0.9079099814,0.2259768985,0.1457536074,0.5784937872,0.01672927711,0.5458627695,0.03535799118,0.9646420088,0.2878859857,0.06766202918,0.01554122837,0.06935866983,0.8474380726,0.001493043773,0.9903630811,0.007533084493,0.1946386155,0.1632168307,0.3695961995,0.007940278249,0.00861893451,0.005157787581,0.009704784527,0.193824228
Rakhine,Kyaukpyu,Ramree,97891,0.8991327088,0.2832333922,0.1937256745,0.5504031755,0.02597787335,0.6107444144,0.01195467928,0.9880453207,0.2109911678,0.02306182532,0.008698367383,0.0467035418,0.9215362655,0.001115175306,0.985235079,0.01338210367,0.07605495584,0.08827727719,0.3008742974,0.00481755732,0.007717013114,0.00281024177,0.003970024088,0.09278258542
Rakhine,Kyaukpyu,Ann,119714,0.9288804985,0.3315652305,0.1939873365,0.6357780831,0.03471607331,0.6065192345,0.05603274974,0.9439672503,0.379472934,0.04525019189,0.03512555283,0.1123944589,0.8072297964,0.002448919917,0.9884864213,0.008772250448,0.209949194,0.1439014584,0.2561497131,0.008479842099,0.007273657663,0.005665411748,0.004751635659,0.1406849666
Rakhine,Thandwe,Thandwe,133484,0.8926687843,0.2340505229,0.1440172605,0.6752023819,0.0652587576,0.5765729463,0.06645213194,0.9335478681,0.6997586484,0.2014159292,0.0273531778,0.233531778,0.537699115,0.007851971038,0.9880611424,0.001641190668,0.3779887369,0.2801287208,0.4791633146,0.01750603379,0.06146419952,0.01393403057,0.006661303298,0.2742397426
Rakhine,Thandwe,Toungup,158341,0.7847241081,0.2896975515,0.1839195155,0.6041127911,0.02917753456,0.6272404141,0.04293589452,0.9570641055,0.4714707888,0.1196578768,0.03492270971,0.1758638327,0.6695555808,0.003154125938,0.9941179814,0.0013923619,0.2768811093,0.1733632644,0.3897760855,0.01042850648,0.02418163219,0.006649238463,0.00534212321,0.1644691975
Rakhine,Thandwe,Gwa,66015,0.7669014618,0.2384155116,0.1465576005,0.6610447203,0.02173748391,0.5352350079,0.04155604294,0.9584439571,0.6110469814,0.1210319751,0.032898534,0.2660741083,0.5799953827,0.004328754473,0.9906498903,0.003405286852,0.3050906153,0.1631074685,0.447708646,0.01177421217,0.03272538382,0.007849474778,0.01177421217,0.2498557082
Yangon,Yangon (North),Insein,305283,0,0.213270965,0.1478988349,0.6838118007,0.08613974574,0.6495476131,0.4091218626,0.5908781374,0.9394253843,0.898388352,0.0005512679162,0.04614436734,0.05491601271,0.6361469615,0.3278747,0.0315195538,0.8383650042,0.7454439328,0.3793209676,0.1343472339,0.48840716,0.08980802906,0.002188857903,0.04526882418
Yangon,Yangon (North),Mingaladon,331586,0.4016755834,0.2315357102,0.1440320158,0.7102553723,0.1196733276,0.6321958604,0.3948237636,0.6051762364,0.9792467912,0.8940621088,0.0007993605116,0.04366318266,0.06147534802,0.6853083571,0.2997903564,0.01027102846,0.8161923292,0.6715533234,0.1419996079,0.08581813794,0.1426632279,0.06251602492,0.004569928962,0.1670965115
Yangon,Yangon (North),Hmawbi,244607,0.8938705761,0.2714681101,0.1641694637,0.6765131069,0.05532956947,0.5876028407,0.2231489844,0.7768510156,0.9199383733,0.5653367334,0.01205971418,0.186013565,0.2365899874,0.3427013051,0.6449379305,0.009173174662,0.6389169279,0.4933680426,0.227186598,0.03741876074,0.09206821442,0.02895393933,0.01717756645,0.2960208256
Yangon,Yangon (North),Hlegu,270741,0.8519692252,0.2885968509,0.1694386886,0.6698101254,0.08601947987,0.6124005463,0.1986970684,0.8013029316,0.8848043017,0.5531944229,0.01463212864,0.1613153405,0.270858108,0.2964514072,0.6771625045,0.006342312531,0.6011236923,0.4786033125,0.246695276,0.03672681523,0.05852851455,0.03031556452,0.01399445048,0.3024834979
Yangon,Yangon (North),Taikkyi,277268,0.6826175397,0.2857379864,0.1618181687,0.6663899645,0.02217349279,0.5810827939,0.1153599307,0.8846400693,0.8374304094,0.3304676189,0.02564217376,0.2787504291,0.3651397782,0.1555396349,0.8336542336,0.0069254765,0.4400364185,0.2961685995,0.2920342095,0.0134927387,0.04061254646,0.01214943507,0.01219421185,0.2753324676
Yangon,Yangon (North),Htantabin,145792,0.9381378951,0.296477173,0.1709215869,0.6790648698,0.01372503292,0.6035464724,0.05463155126,0.9453684487,0.7785215282,0.2006372219,0.04235479816,0.3296015901,0.4274063898,0.1270643945,0.8554266172,0.007453742948,0.5110052322,0.353248955,0.2641840344,0.009002952267,0.04828856216,0.01163368507,0.02949343778,0.1873958668
Yangon,Yangon (North),Shwepyithar,343526,0.1855201644,0.2491398031,0.1545035892,0.7158115147,0.04304186583,0.6398646437,0.2149644188,0.7850355812,0.9358048119,0.7341782447,0.002073873263,0.1935479498,0.07019993223,0.5075974246,0.476570654,0.009000338868,0.6882819383,0.5687427991,0.2141646899,0.04590986106,0.2343612335,0.03762792274,0.006262283972,0.1194307015
Yangon,Yangon (North),Hlaingtharya,687867,0.2990970638,0.2396306263,0.1321432777,0.7737220734,0.03547778858,0.6406464072,0.2760791065,0.7239208935,0.9426336989,0.7632454896,0.002219069201,0.2062456711,0.02828977009,0.4127872182,0.5669520076,0.007329652817,0.626866876,0.4803410642,0.1037515718,0.03256652164,0.08514501281,0.02735507125,0.003772417642,0.09804923644
Yangon,Yangon (East),Thingangyun,209486,0,0.200385706,0.145107549,0.6516270063,0.03900021959,0.6673207444,0.587511542,0.412488458,0.9768928901,0.9726915974,0.00006925207756,0.01082640813,0.01641274238,0.6560249307,0.2672437673,0.06366574331,0.8853185596,0.8180055402,0.1957063712,0.1978301016,0.3232686981,0.1561634349,0.0005309325946,0.0264312096
Yangon,Yangon (East),Yankin,70946,0,0.1788261495,0.1476052209,0.6556599313,0.05855157444,0.6552652786,0.6775295484,0.3224704516,0.9904351985,0.9896836783,0.00006832001093,0.003006080481,0.007241921159,0.7425701988,0.1462731434,0.1051444968,0.931270069,0.9066065451,0.3786295006,0.3256814921,0.3868962219,0.2493680399,0.0006148800984,0.01865136298
Yangon,Yangon (East),South Okkalapa,161126,0,0.1801571441,0.1421061778,0.6680165031,0.04616883681,0.6743762372,0.4645072574,0.5354927426,0.9760733384,0.9818181818,0.00003055767762,0.01188693659,0.006264323911,0.6764247517,0.2580901451,0.05750954927,0.9065546218,0.8271352177,0.19355233,0.1970053476,0.2428724217,0.1693200917,0.001344537815,0.03844155844
Yangon,Yangon (East),North Okkalapa,333293,0,0.2095213521,0.1484939678,0.692731077,0.06016628012,0.69461152,0.3300234727,0.6699765273,0.9573321391,0.9167490271,0.0006331459633,0.07032552968,0.01229229724,0.5887948607,0.3777410587,0.02603619742,0.8487089999,0.725585274,0.1593674717,0.1066464884,0.234650071,0.07685774291,0.001358947433,0.08493421459
Yangon,Yangon (East),Thaketa,220556,0,0.2021119353,0.1436324562,0.6840210711,0.03747801012,0.6706301918,0.3374032031,0.6625967969,0.9493576206,0.9555834213,0.0003519887364,0.03121700106,0.01284758888,0.6336677226,0.3382831749,0.0215593101,0.8607224569,0.7778731081,0.1215021119,0.1158042943,0.2378563886,0.08544526575,0.001671946498,0.04250263992
Yangon,Yangon (East),Dawbon,75325,0,0.2337072685,0.1547560571,0.7089182879,0.0350746764,0.7243421937,0.3863557499,0.6136442501,0.9689777223,0.9680061073,0.0005552085502,0.01741966826,0.01401901589,0.6974113401,0.281490735,0.01596224582,0.8683461725,0.7797904088,0.1429662017,0.0911236033,0.2205565966,0.06718023458,0.001318620307,0.01568464154
Yangon,Yangon (East),Tamwe,165313,0,0.1748682802,0.1290703091,0.6549585101,0.05427885284,0.6348960602,0.9225961538,0.07740384615,0.9973699095,0.9970022624,0,0.0006504524887,0.002347285068,0.825311086,0.0905260181,0.07876131222,0.9463800905,0.9454751131,0.2620475113,0.3448529412,0.3706447964,0.2280542986,0.001018099548,0.009304298643
Yangon,Yangon (East),Pazundaung,48455,0,0.1687545145,0.1232277371,0.6283295195,0.06414198741,0.6318343075,0.9376091597,0.06239084029,0.99660392,0.9935959635,0,0.001067339414,0.00533669707,0.8125363866,0.0709295556,0.1117795459,0.9425577334,0.9415874248,0.263826897,0.4115078595,0.4332427712,0.2584901999,0.0007762468465,0.004560450223
Yangon,Yangon (East),Botahtaung,40995,0,0.1733138188,0.1288205879,0.6602829162,0.1057202098,0.6269384916,0.8994879123,0.1005120877,0.9954745743,0.9924973205,0,0.002143622722,0.005359056806,0.8042157914,0.091342146,0.09908300584,0.9431939979,0.9316422532,0.4101464809,0.3994283673,0.4433726331,0.2552101941,0.001548171966,0.0144099083
Yangon,Yangon (East),Dagon Myothit (South),371646,0,0.2488254952,0.1563019648,0.7074759901,0.03577598037,0.6684235103,0.198015172,0.801984828,0.9583809623,0.8418372649,0.002000415671,0.1152836953,0.04087862413,0.5134703315,0.4677985036,0.01184661748,0.7829029409,0.6181154526,0.172022758,0.0548555544,0.1201678271,0.04808791437,0.005052998026,0.1017873844
Yangon,Yangon (East),Dagon Myothit (North),203948,0,0.2054592347,0.1565889344,0.6532818533,0.01627375606,0.6746366533,0.4300768078,0.5699231922,0.9692534657,0.9359076433,0.0004683402023,0.04505432746,0.01856968902,0.7216185837,0.2096056575,0.06278100412,0.888933121,0.82863432,0.3141860247,0.201339453,0.3349334957,0.1489321843,0.001451854627,0.0759179468
Yangon,Yangon (East),Dagon Myothit (East),165628,0.05665708697,0.2462023329,0.1589646678,0.6837858661,0.06261018668,0.6574043271,0.2053489812,0.7946510188,0.9439447999,0.7042432106,0.009848730575,0.2242502875,0.06165777136,0.4769262525,0.4995429481,0.01624745673,0.7457906997,0.6763777902,0.3447350574,0.06611034117,0.1809630525,0.05195647687,0.002241028514,0.1047385958
Yangon,Yangon (East),Dagon Myothit (Seikkan),167448,0.1037456404,0.2600926855,0.145179399,0.7423427704,0.04858224643,0.6035308797,0.2919139955,0.7080860045,0.9268170426,0.5693444137,0.00722859781,0.3480543464,0.07537264213,0.4265927978,0.5566020314,0.004959767841,0.6222398101,0.5436222134,0.2271731961,0.05379237568,0.1098799631,0.02909906345,0.003798971112,0.1219628017
Yangon,Yangon (East),Mingalartaungnyunt,132494,0,0.201631772,0.1396138693,0.6783676218,0.04800217368,0.698836313,0.79882707,0.20117293,0.979512308,0.9872675361,0.00007716644803,0.005054402346,0.007600895131,0.7147542249,0.207886411,0.07164904699,0.9200941431,0.9102168377,0.1683000231,0.2567713558,0.2755228027,0.1775599969,0.001080330272,0.007870977699
Yangon,Yangon (South),Thanlyin,268063,0.678937414,0.2581818453,0.1486217792,0.6627901271,0.05274879413,0.5919530469,0.2230952806,0.7769047194,0.929363443,0.4740328263,0.0279721415,0.3541406237,0.1438544085,0.2902251733,0.6568664058,0.01792295079,0.6571423933,0.5555627709,0.2014221472,0.05370391415,0.1002483887,0.03474195172,0.02071529458,0.2923356657
